id,sku,name,quantity,base_price,has_discount,discount_price,short_description,long_description,created_at,updated_at,created_by,updated_by
614,929856,Gregg's Amaranth,45,$709.99,true,$335.23,Displaced fracture of proximal phalanx of right ring finger,Displaced fracture of proximal phalanx of right ring finger,11/17/2023,12/28/2023,pdonalsonh1,lmillanh1
615,485395,Late-flowering Yellow Rattle,30,$533.44,true,$218.55,Open bite of pharynx and cervical esophagus,Open bite of pharynx and cervical esophagus,4/10/2023,11/25/2023,ahaironh2,asidesh2
616,968296,Jesup's Milkvetch,29,$507.53,true,$304.65,"Strain extn musc/fasc/tend l little fngr at wrs/hnd lv, sqla","Strain of extensor muscle, fascia and tendon of left little finger at wrist and hand level, sequela",2/10/2023,6/28/2023,cofihilyh3,sbastinh3
617,393427,Slender Woolly Buckwheat,97,$547.59,true,$42.03,"Mech compl of unsp internal joint prosthesis, init encntr","Other mechanical complication of unspecified internal joint prosthesis, initial encounter",7/19/2023,12/1/2022,lpollastrinoh4,gjilesh4
618,930442,Chenille Honeymyrtle,71,$849.88,true,$366.50,"Dislocation of internal right hip prosthesis, init encntr","Dislocation of internal right hip prosthesis, initial encounter",10/19/2023,9/12/2023,ballenderh5,aocaineh5
619,990821,Fendler's Cowbane,5,$284.56,true,$394.28,Other obstructed labor,Other obstructed labor,11/9/2023,12/5/2023,glubertoh6,rdrowsfieldh6
620,857119,Lax-flowered Green Orchid,22,$842.83,true,$17.46,Other foreign object in trachea causing asphyxiation,Other foreign object in trachea causing asphyxiation,7/28/2023,5/30/2023,escullinh7,vkeirlh7
621,569263,Coast Oak,100,$651.16,true,$99.56,"Occupant of streetcar injured by fall in streetcar, init","Occupant of streetcar injured by fall in streetcar, initial encounter",1/2/2024,11/10/2023,esainerh8,pcoreh8
622,859082,Clipped Wild Buckwheat,10,$257.52,false,$358.13,"Flail joint, right knee","Flail joint, right knee",9/23/2022,10/18/2023,wdaleyh9,mlyonsh9
623,299799,Cuban Windmill Grass,21,$880.41,false,$252.92,"Heat exhaustion due to salt depletion, initial encounter","Heat exhaustion due to salt depletion, initial encounter",12/27/2022,12/22/2023,ldecavilleha,ainchcombha
624,559724,Peruvian Ragweed,36,$951.96,false,$216.64,"Type 3 fracture of sacrum, init encntr for closed fracture","Type 3 fracture of sacrum, initial encounter for closed fracture",5/11/2022,12/11/2022,awitheyhb,mgethingshb
625,481169,Molokai Cyanea,51,$414.93,false,$130.20,"Poisoning by cannabis (derivatives), assault, sequela","Poisoning by cannabis (derivatives), assault, sequela",10/24/2022,4/15/2022,egoninghc,bpettishc
626,115838,Thatching Grass,34,$490.23,false,$153.74,"Partial placenta previa with hemorrhage, second trimester","Partial placenta previa with hemorrhage, second trimester",11/13/2023,10/18/2022,bivanenkovhd,hspighthd
627,176507,Naturita Milkvetch,73,$778.62,false,$344.67,"Prsn brd/alit a car injured in collision w hv veh, sequela","Person boarding or alighting a car injured in collision with heavy transport vehicle or bus, sequela",12/23/2022,12/8/2023,rdoldenhe,gklishinhe
628,195787,Scheel Creek Beardtongue,13,$747.62,false,$427.78,"Disp fx of olecran pro w intartic extn r ulna, 7thJ","Displaced fracture of olecranon process with intraarticular extension of right ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",12/22/2023,4/16/2023,owitulhf,ckeerlhf
629,370720,Gulf Pitcherplant,14,$238.64,true,$496.44,"Burn third degree of unsp single finger except thumb, init","Burn of third degree of unspecified single finger (nail) except thumb, initial encounter",11/2/2022,7/18/2023,ebarenshg,nmabbutthg
630,585033,Shingle Oak,56,$156.55,false,$217.37,"Pasngr in 3-whl mv inj in clsn w unsp mv in traf, sequela","Passenger in three-wheeled motor vehicle injured in collision with unspecified motor vehicles in traffic accident, sequela",8/13/2022,4/26/2023,aboytonhh,lsmitheramhh
631,125017,Wallroth's Trapeliopsis Lichen,77,$654.15,false,$127.20,Type 2 diabetes mellitus with other skin complications,Type 2 diabetes mellitus with other skin complications,8/15/2023,1/23/2023,aaugusthi,ddibollhi
632,971238,Silvery Nailwort,63,$344.74,false,$262.37,Superficial foreign body of forearm,Superficial foreign body of forearm,6/7/2023,3/18/2023,kmanselhj,dmckanehj
633,675289,Shacklette's Cryptantha,37,$586.75,true,$486.33,"Subluxation of T2/T3 thoracic vertebra, subsequent encounter","Subluxation of T2/T3 thoracic vertebra, subsequent encounter",10/12/2022,9/2/2022,lshillabearhk,vtiremanhk
634,800694,Pygmy Smartweed,68,$836.49,false,$393.64,Unspecified fracture of upper end of tibia,Unspecified fracture of upper end of tibia,3/28/2022,8/9/2022,bcarabethl,eskeenhl
635,917841,Rascagarganta,83,$581.09,true,$273.26,Injury of nerves and spinal cord at thorax level,Injury of nerves and spinal cord at thorax level,1/12/2024,12/23/2023,aespadaterhm,dspybyhm
636,154010,Venus' Pride,17,$990.02,true,$375.10,"Felty's syndrome, unspecified hip","Felty's syndrome, unspecified hip",2/17/2023,8/30/2023,ldreverhn,wchadbournehn
637,714279,Parish's Oxytheca,63,$297.23,false,$73.85,Injury of iliac artery or vein,Injury of iliac artery or vein,3/20/2022,7/13/2022,mattkinsho,dskalaho
638,428927,Tundra Alkaligrass,37,$357.51,true,$286.89,"Nondisplaced segmental fracture of shaft of left tibia, init","Nondisplaced segmental fracture of shaft of left tibia, initial encounter for closed fracture",11/26/2022,6/27/2022,gsweetlandhp,hdooreyhp
639,977916,Five Eyes,3,$882.04,true,$419.44,"Insect bite (nonvenomous) of left little finger, init encntr","Insect bite (nonvenomous) of left little finger, initial encounter",10/23/2022,5/27/2023,gmegaineyhq,sspinellohq
640,585560,Mexican Lovegrass,45,$717.18,false,$368.85,"Stepparent or stepsibling, perp of maltreat and neglect","Stepparent or stepsibling, perpetrator of maltreatment and neglect",10/13/2022,1/26/2023,ssepeyhr,mhanselmannhr
641,435351,Passionflower,10,$998.75,true,$307.26,"Toxic effect of detergents, undetermined, initial encounter","Toxic effect of detergents, undetermined, initial encounter",4/13/2022,12/26/2022,dhadawayhs,ddykehs
642,152176,Rim Lichen,54,$169.18,false,$113.86,"Corrosion of unsp degree of lower limb, except ank/ft","Corrosion of unspecified degree of lower limb, except ankle and foot",7/27/2023,10/6/2022,cmcclunaghanht,rcrosswaiteht
643,291700,White Wood Aster,4,$223.57,false,$192.38,"Strain flexor musc/fasc/tend r rng fngr at wrs/hnd lv, subs","Strain of flexor muscle, fascia and tendon of right ring finger at wrist and hand level, subsequent encounter",7/25/2023,11/12/2023,lhuckehu,cvigiettihu
644,674165,Thelidium Lichen,5,$380.39,false,$51.36,"Iliac crest spur, left hip","Iliac crest spur, left hip",1/10/2024,7/9/2022,zabramamovhhv,beslerhv
645,791540,Roadside Toadflax,57,$560.52,true,$261.79,Craniofacial dysostosis,Craniofacial dysostosis,5/27/2022,5/22/2022,hmcdonoughhw,ecallaghanhw
646,983458,Purpleflower Blacksnakeroot,26,$656.13,true,$335.53,"Nondisp seg fx shaft of ulna, r arm, 7thK","Nondisplaced segmental fracture of shaft of ulna, right arm, subsequent encounter for closed fracture with nonunion",9/9/2022,3/8/2023,dgummeryhx,lnornablehx
647,252344,Litsea,21,$649.55,true,$440.94,Nondisplaced transverse fracture of unspecified patella,Nondisplaced transverse fracture of unspecified patella,5/23/2022,9/12/2022,pkeesmanhy,bmcmichellhy
648,370127,Placynthiella Lichen,50,$54.05,false,$36.58,"Nondisp commnt fx shaft of rad, unsp arm, 7thF","Nondisplaced comminuted fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",12/24/2023,1/3/2023,chullerhz,bcalderheadhz
649,483691,Bristly Locust,21,$417.29,true,$343.46,"Lead-induced chronic gout, left hip","Lead-induced chronic gout, left hip",8/14/2022,1/7/2023,dbeattiei0,awoolfi0
650,323293,Shortflowered Bog Orchid,12,$315.53,true,$474.62,Other sprain of left thumb,Other sprain of left thumb,11/20/2022,9/21/2022,ssavatieri1,fhornigi1
651,657670,Saltwater Bush,56,$555.52,false,$291.16,"Unsp injury of unsp musc/fasc/tend at forarm lv, left arm","Unspecified injury of unspecified muscles, fascia and tendons at forearm level, left arm",11/6/2022,6/29/2023,cwingeri2,iaugeri2
652,755957,Obsolete Polyblastia Lichen,83,$750.42,false,$323.78,Burns involving 40-49% of body surface,Burns involving 40-49% of body surface,1/2/2023,10/25/2023,msutehalli3,acrosstoni3
653,712829,Breadfruit,90,$866.55,false,$294.65,"Barton's fx l rad, subs for opn fx type 3A/B/C w routn heal","Barton's fracture of left radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",12/16/2022,10/7/2022,sscholtzi4,jcatteli4
654,914790,Awlwort,99,$494.10,false,$499.77,Nonspecific reaction to skin test w/o active tuberculosis,Nonspecific reaction to tuberculin skin test without active tuberculosis,9/24/2023,1/29/2024,cjeanneaui5,sspittlei5
655,239183,Thinsepal Monkeyflower,87,$29.05,false,$194.71,"Maternal care for oth fetal problems, second tri, fetus 4","Maternal care for other specified fetal problems, second trimester, fetus 4",2/16/2023,1/23/2024,fbattisoni6,alettingtoni6
656,945667,Mountain Fly Honeysuckle,12,$25.98,true,$157.18,Gastric contents in other parts of respiratory tract,Gastric contents in other parts of respiratory tract,5/13/2023,11/10/2022,fattwoodi7,cjanuszewiczi7
657,382342,King Bladderpod,33,$70.68,true,$483.81,"Corrosion of 3rd deg mu sites of left wrs/hnd, sequela","Corrosion of third degree of multiple sites of left wrist and hand, sequela",5/27/2023,11/20/2022,okochei8,gbascombi8
658,907464,Red Buckthorn,8,$599.21,false,$180.57,"Other chondrocalcinosis, right wrist","Other chondrocalcinosis, right wrist",4/9/2023,5/5/2023,emeddi9,mlilleei9
659,150996,Manyflower Onion,6,$239.37,true,$343.44,"Disp fx of body of left calcaneus, subs for fx w routn heal","Displaced fracture of body of left calcaneus, subsequent encounter for fracture with routine healing",4/21/2023,4/12/2022,ksymingtonia,hmalpasia
660,426985,Hawkweed,25,$437.79,false,$459.08,"Traum rupt of volar plate of l mid finger at MCP/IP jt, sqla","Traumatic rupture of volar plate of left middle finger at metacarpophalangeal and interphalangeal joint, sequela",7/18/2022,7/5/2022,lrobshawib,rcopemanib
661,812134,Shining Fleabane,71,$907.56,true,$44.72,"Sprain of unspecified coracohumeral (ligament), sequela","Sprain of unspecified coracohumeral (ligament), sequela",3/30/2023,3/22/2022,cbuckenhamic,rlaveryic
662,124984,Marsh Parsley,43,$94.95,true,$466.85,Narcolepsy in conditions classified elsewhere w/o cataplexy,Narcolepsy in conditions classified elsewhere without cataplexy,5/20/2022,11/29/2022,ckersleyid,bteidemanid
663,671989,Oregon Clover,53,$251.17,true,$258.97,"Type 2 diabetes with mild nonp rtnop with macular edema, bi","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",2/13/2022,7/12/2022,ybunfordie,jringsellie
664,656150,Orthotrichum Moss,42,$510.15,true,$498.78,Displacement of other urinary catheter,Displacement of other urinary catheter,5/5/2023,6/27/2022,mparncuttif,smertschingif
665,343458,Horseweed,19,$287.06,false,$226.56,"Displaced intertroch fx r femur, init for opn fx type I/2","Displaced intertrochanteric fracture of right femur, initial encounter for open fracture type I or II",7/29/2022,2/10/2023,sdeussig,rfrancescuccioig
666,972169,Jacaranda,59,$621.81,false,$40.14,"Insect bite (nonvenomous) of unspecified wrist, subs encntr","Insect bite (nonvenomous) of unspecified wrist, subsequent encounter",9/27/2022,11/9/2022,mbengallih,bbernih
667,353004,Regel's Rush,54,$543.04,true,$294.19,"Toxic effect of noxious substances eaten as food, self-harm","Toxic effect of other specified noxious substances eaten as food, intentional self-harm",10/19/2023,4/6/2023,rothickii,efanstoneii
668,300383,Rabo De Gato,38,$252.41,true,$341.67,"Nondisp fx of prox third of navic bone of l wrist, sequela","Nondisplaced fracture of proximal third of navicular [scaphoid] bone of left wrist, sequela",10/26/2023,12/13/2022,owhatfordij,akerleyij
669,378402,Cockleshell Lichen,86,$689.91,true,$130.14,"Maternal care for disproportion, unspecified","Maternal care for disproportion, unspecified",4/26/2022,12/7/2022,nthorndaleik,mmilvarnieik
670,460203,Ceanothus,12,$922.42,true,$356.12,"Punctate keratitis, left eye","Punctate keratitis, left eye",3/29/2023,10/15/2022,aeddicottil,glegrandil
671,693850,Pmc Manzanita,97,$111.06,true,$381.96,Open bite of unspecified hand,Open bite of unspecified hand,1/14/2023,10/22/2023,shazzardim,hadolfsonim
672,890481,Short Lupine,72,$740.51,true,$371.10,"Occupant (driver) of hv veh injured in unsp nontraf, init","Occupant (driver) (passenger) of heavy transport vehicle injured in unspecified nontraffic accident, initial encounter",9/3/2023,7/19/2022,mgerreyin,melsdonin
673,910633,Cleftleaf Phacelia,43,$681.65,true,$100.52,"Other reactive arthropathies, hand","Other reactive arthropathies, hand",10/22/2023,12/12/2022,trunnettio,chadgraftio
674,235937,Holo Lupine,30,$743.47,true,$69.50,"Incomplete atypical femoral fracture, left leg, 7thG","Incomplete atypical femoral fracture, left leg, subsequent encounter for fracture with delayed healing",9/18/2022,4/1/2023,rtitmussip,fbeddardip
675,711802,Chinchweed,56,$975.78,true,$162.50,"Poisoning by thrombolytic drug, assault, initial encounter","Poisoning by thrombolytic drug, assault, initial encounter",3/16/2023,3/18/2023,pmckeatingiq,smajuryiq
676,124969,Forsteronia,9,$974.70,false,$299.76,"Maternal care for oth rhesus isoimmun, third trimester, oth","Maternal care for other rhesus isoimmunization, third trimester, other fetus",12/16/2023,3/18/2022,dduplainir,bboordir
677,187202,Douglas' Spikemoss,97,$665.49,true,$223.86,"Insect bite of unsp front wall of thorax, sequela","Insect bite (nonvenomous) of unspecified front wall of thorax, sequela",8/5/2023,1/14/2024,agrimmeris,cstronachis
678,700729,Florida Strap Airplant,23,$77.81,false,$25.18,Left upper quadrant pain,Left upper quadrant pain,12/16/2022,9/13/2022,abrimilcombeit,jlancettit
679,970393,Indian Rosewood,48,$566.10,false,$416.40,"Corros unsp deg mult sites of r low limb, ex ank/ft, init","Corrosion of unspecified degree of multiple sites of right lower limb, except ankle and foot, initial encounter",6/16/2023,5/8/2022,jfolshomiu,vgraceiu
680,855326,Colorado Blue Columbine,93,$376.01,true,$284.90,"Disorder of amniotic fluid and membrns, unsp, unsp tri, unsp","Disorder of amniotic fluid and membranes, unspecified, unspecified trimester, not applicable or unspecified",11/15/2023,8/4/2022,oaroniv,bshimminiv
681,493859,Wingedseed Draba,51,$269.85,false,$237.39,"Nondisp seg fx shaft of l tibia, 7thE","Nondisplaced segmental fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with routine healing",6/11/2023,6/9/2023,bstobieiw,calstoniw
682,488548,Brightgreen Spleenwort,22,$58.02,true,$422.71,Anticholinesterase agents,"Poisoning by, adverse effect of and underdosing of anticholinesterase agents",9/1/2022,5/26/2023,aaspallix,rmelendezix
683,845384,Graceful Necklace Fern,79,$870.55,true,$133.85,"Unsp inj extn musc/fasc/tend l rng fngr at forarm lv, subs","Unspecified injury of extensor muscle, fascia and tendon of left ring finger at forearm level, subsequent encounter",12/14/2023,8/16/2023,shemmingwayiy,cfarahariy
684,833089,California Triquetrella Moss,16,$137.90,true,$478.78,"Disruption of internal operation (surgical) wound, NEC","Disruption of internal operation (surgical) wound, not elsewhere classified",6/25/2023,6/4/2023,kerridgeiz,rtarborniz
685,105135,Beard Lichen,7,$479.88,true,$265.71,"Spontaneous rupture of other tendons, multiple sites","Spontaneous rupture of other tendons, multiple sites",3/6/2023,6/5/2022,idignanj0,bgoltj0
686,124516,Meadow Geranium,21,$271.30,true,$22.55,"Lead-induced gout, vertebrae","Lead-induced gout, vertebrae",12/2/2022,4/19/2022,fshalcrosj1,ebowheyj1
687,595401,Allegheny Brookfoam,10,$187.41,true,$173.55,"Insect bite (nonvenomous), unsp lower leg, init encntr","Insect bite (nonvenomous), unspecified lower leg, initial encounter",1/16/2024,7/10/2022,sbumj2,smctavyj2
688,280142,Yellow Pitcherplant,37,$660.59,false,$327.02,"Blister (nonthermal), right thigh","Blister (nonthermal), right thigh",10/18/2022,6/3/2022,btiebej3,cgudgenj3
689,375082,Downy Goldenrod,76,$583.34,false,$215.82,Other specified diseases of spinal cord,Other specified diseases of spinal cord,4/7/2022,6/17/2023,sbangiardj4,rwingeatj4
690,210443,Bog Goldenrod,51,$29.00,true,$202.31,"Disp fx of prox 3rd of navic bone of r wrs, 7thP","Displaced fracture of proximal third of navicular [scaphoid] bone of right wrist, subsequent encounter for fracture with malunion",11/21/2022,6/14/2023,jdurbannj5,cphilippardj5
691,666337,Gingerleaf,39,$976.82,true,$85.59,"Menstrual migraine, intractable, with status migrainosus","Menstrual migraine, intractable, with status migrainosus",8/4/2023,1/26/2024,mmaywoodj6,taspinallj6
